"Employee_ID";"First_Name";"Last_Name";"Age";"Status";"Join_Date";"Salary";"Email";"Phone";"Performance_Score";"Remote_Work";"Department";"Region"
"EMP1518";"Bob";"Garcia";"25";"Inactive";"2024-01-30";86420.19;"bob.garcia@example.com";"+1-5563830007";"Good";"FALSE";"HR";"California"
"EMP1519";"Grace";"Johnson";"30";"Inactive";"2024-03-16";63189.82;"grace.johnson@example.com";"+1-1867024402";"Excellent";"FALSE";"HR";"Florida"
"EMP1520";"Grace";"Garcia";"25";"Pending";"2020-09-25";64783.32;"grace.garcia@example.com";"+1-3041662410";"Average";"FALSE";"Admin";"New York"
"EMP1521";"Charlie";"Davis";"25";"Pending";"2024-06-10";52615.44;"charlie.davis@example.com";"+1-1860089218";"Average";"FALSE";"HR";"Nevada"
"EMP1522";"Eva";"Miller";"";"Pending";"2020-04-08";96337.89;"eva.miller@example.com";"+1-6394568043";"Poor";"FALSE";"Sales";"Texas"
"EMP1523";"Alice";"Davis";"25";"Inactive";"2022-06-28";76617.76;"alice.davis@example.com";"+1-7314976460";"Excellent";"TRUE";"DevOps";"Texas"
"EMP1524";"Heidi";"Johnson";"30";"Pending";"2023-07-14";50651.32;"heidi.johnson@example.com";"+1-3684748835";"Poor";"FALSE";"Admin";"Nevada"
"EMP1525";"Bob";"Davis";"";"Pending";"2023-12-06";59601.45;"bob.davis@example.com";"+1-765817389";"Poor";"FALSE";"HR";"Illinois"
"EMP1526";"Bob";"Williams";"";"Active";"2021-08-01";57980.88;"bob.williams@example.com";"+1-6375791451";"Poor";"FALSE";"DevOps";"Illinois"
"EMP1527";"David";"Johnson";"";"Pending";"2021-02-17";75054.53;"david.johnson@example.com";"+1-1182379311";"Average";"FALSE";"Admin";"California"
"EMP1528";"Charlie";"Johnson";"25";"Active";"2023-11-10";115318.7;"charlie.johnson@example.com";"+1-6978930745";"Excellent";"FALSE";"Sales";"Florida"
"EMP1529";"Alice";"Johnson";"25";"Active";"2024-09-06";90190.69;"alice.johnson@example.com";"+1-4520599603";"Poor";"TRUE";"DevOps";"Texas"
"EMP1530";"Bob";"Smith";"";"Pending";"2020-07-26";113334.56;"bob.smith@example.com";"+1-3878753576";"Excellent";"FALSE";"Cloud Tech";"Nevada"
"EMP1531";"Heidi";"Garcia";"35";"Active";"2020-07-23";106922.49;"heidi.garcia@example.com";"+1-8811616201";"Excellent";"TRUE";"HR";"Florida"
"EMP1532";"Eva";"Smith";"35";"Inactive";"2024-02-21";58113.07;"eva.smith@example.com";"+1-8123710671";"Average";"TRUE";"DevOps";"California"
"EMP1533";"Alice";"Smith";"25";"Pending";"2020-12-15";73006.26;"alice.smith@example.com";"+1-8728660415";"Poor";"TRUE";"Admin";"Nevada"
"EMP1534";"Eva";"Williams";"25";"Active";"2020-08-21";78054.43;"eva.williams@example.com";"+1-4485959223";"Poor";"TRUE";"HR";"California"
"EMP1535";"Eva";"Miller";"40";"Inactive";"2023-08-21";112028.67;"eva.miller@example.com";"+1-8395894772";"Excellent";"FALSE";"DevOps";"Florida"
"EMP1536";"Charlie";"Garcia";"25";"Inactive";"2023-04-24";83787.24;"charlie.garcia@example.com";"+1-5228705621";"Good";"TRUE";"Admin";"Texas"
"EMP1537";"Heidi";"Davis";"30";"Inactive";"2023-06-06";52017.14;"heidi.davis@example.com";"+1-7104331874";"Average";"TRUE";"Sales";"Florida"
"EMP1538";"Charlie";"Jones";"40";"Inactive";"2022-06-21";53218.06;"charlie.jones@example.com";"+1-1097921582";"Average";"FALSE";"Finance";"Texas"
"EMP1539";"Frank";"Johnson";"25";"Pending";"2024-04-20";102053.67;"frank.johnson@example.com";"+1-5034469458";"Average";"FALSE";"DevOps";"Nevada"
"EMP1540";"David";"Davis";"35";"Pending";"2023-12-05";93276.73;"david.davis@example.com";"+1-6488319212";"Average";"FALSE";"Sales";"Illinois"
"EMP1541";"David";"Johnson";"40";"Pending";"2023-08-06";76941.36;"david.johnson@example.com";"+1-4249128964";"Poor";"TRUE";"HR";"Nevada"
"EMP1542";"Alice";"Williams";"25";"Pending";"2024-10-04";82850.23;"alice.williams@example.com";"+1-9994973202";"Poor";"FALSE";"DevOps";"New York"
"EMP1543";"Charlie";"Johnson";"25";"Active";"2021-11-08";117910.15;"charlie.johnson@example.com";"+1-3192227050";"Good";"FALSE";"Finance";"California"
"EMP1544";"David";"Smith";"";"Inactive";"2024-07-31";66450.0;"david.smith@example.com";"+1-287675480";"Average";"TRUE";"DevOps";"Florida"
"EMP1545";"Heidi";"Garcia";"25";"Inactive";"2020-08-31";118646.95;"heidi.garcia@example.com";"+1-3866675484";"Average";"FALSE";"Finance";"Florida"
"EMP1546";"Alice";"Jones";"25";"Active";"2023-02-15";88436.92;"alice.jones@example.com";"+1-8193242686";"Excellent";"FALSE";"Finance";"Florida"
"EMP1547";"Eva";"Brown";"";"Pending";"2023-10-07";81934.55;"eva.brown@example.com";"+1-7418652056";"Poor";"FALSE";"Sales";"New York"
"EMP1548";"Alice";"Johnson";"30";"Pending";"2024-04-20";93383.06;"alice.johnson@example.com";"+1-5639836519";"Average";"FALSE";"Finance";"California"
"EMP1549";"Frank";"Davis";"40";"Pending";"2021-03-30";50153.79;"frank.davis@example.com";"+1-3758309450";"Good";"TRUE";"Cloud Tech";"Texas"
"EMP1550";"Eva";"Smith";"";"Pending";"2020-08-05";53204.47;"eva.smith@example.com";"+1-5480940475";"Good";"FALSE";"Sales";"California"
"EMP1551";"Charlie";"Brown";"40";"Pending";"2021-02-05";63128.04;"charlie.brown@example.com";"+1-440907976";"Poor";"FALSE";"Cloud Tech";"California"
"EMP1552";"Grace";"Jones";"30";"Pending";"2021-11-23";57543.6;"grace.jones@example.com";"+1-2781050921";"Good";"TRUE";"Finance";"New York"
"EMP1553";"Bob";"Brown";"40";"Pending";"2022-10-29";59424.52;"bob.brown@example.com";"+1-2161070517";"Good";"FALSE";"Finance";"Nevada"
"EMP1554";"Alice";"Smith";"";"Inactive";"2022-11-07";104675.7;"alice.smith@example.com";"+1-4390552957";"Poor";"TRUE";"Finance";"Illinois"
"EMP1555";"Charlie";"Garcia";"30";"Pending";"2023-05-14";92431.25;"charlie.garcia@example.com";"+1-660138240";"Average";"FALSE";"Cloud Tech";"Florida"
"EMP1556";"Grace";"Garcia";"40";"Active";"2021-07-14";77850.9;"grace.garcia@example.com";"+1-2704938619";"Average";"TRUE";"Sales";"Nevada"
"EMP1557";"Eva";"Miller";"40";"Inactive";"2023-05-18";99001.0;"eva.miller@example.com";"+1-4485157918";"Good";"TRUE";"Admin";"New York"
"EMP1558";"Eva";"Garcia";"";"Pending";"2023-02-07";94280.83;"eva.garcia@example.com";"+1-7111212589";"Good";"TRUE";"HR";"Nevada"
"EMP1559";"Eva";"Miller";"35";"Pending";"2023-08-24";118262.56;"eva.miller@example.com";"+1-2035713431";"Average";"TRUE";"DevOps";"New York"
"EMP1560";"Frank";"Brown";"25";"Inactive";"2023-04-08";89944.67;"frank.brown@example.com";"+1-4064242955";"Poor";"FALSE";"HR";"Illinois"
"EMP1561";"Grace";"Williams";"";"Active";"2022-12-06";57452.93;"grace.williams@example.com";"+1-3343244740";"Good";"TRUE";"HR";"Florida"
"EMP1562";"Alice";"Davis";"25";"Active";"2021-08-09";97837.32;"alice.davis@example.com";"+1-7595587208";"Excellent";"FALSE";"Admin";"California"
"EMP1563";"Alice";"Davis";"35";"Active";"2022-01-04";106981.84;"alice.davis@example.com";"+1-6289365434";"Poor";"TRUE";"Admin";"Illinois"
"EMP1564";"David";"Brown";"";"Pending";"2024-05-25";105778.36;"david.brown@example.com";"+1-8841834373";"Good";"TRUE";"Finance";"New York"
"EMP1565";"Alice";"Johnson";"40";"Pending";"2021-10-02";117608.32;"alice.johnson@example.com";"+1-182727954";"Good";"TRUE";"Finance";"Florida"
"EMP1566";"Eva";"Johnson";"30";"Active";"2023-07-21";99324.03;"eva.johnson@example.com";"+1-9690515025";"Excellent";"FALSE";"Sales";"Florida"
"EMP1567";"David";"Garcia";"30";"Active";"2023-10-30";55212.83;"david.garcia@example.com";"+1-7551254277";"Excellent";"TRUE";"HR";"Florida"
"EMP1568";"Bob";"Davis";"40";"Inactive";"2023-02-13";68496.77;"bob.davis@example.com";"+1-2079799666";"Average";"FALSE";"Cloud Tech";"Florida"
"EMP1569";"Eva";"Davis";"25";"Pending";"2020-11-13";52795.84;"eva.davis@example.com";"+1-3459576402";"Poor";"FALSE";"HR";"Florida"
"EMP1570";"Alice";"Miller";"";"Inactive";"2024-06-05";90087.39;"alice.miller@example.com";"+1-8166496901";"Poor";"FALSE";"DevOps";"California"
"EMP1571";"Frank";"Williams";"";"Pending";"2020-05-19";105038.08;"frank.williams@example.com";"+1-8249839224";"Average";"FALSE";"Admin";"New York"
"EMP1572";"Grace";"Smith";"25";"Active";"2023-09-20";73231.85;"grace.smith@example.com";"+1-142576269";"Poor";"FALSE";"HR";"New York"
"EMP1573";"David";"Johnson";"";"Pending";"2024-08-13";102649.36;"david.johnson@example.com";"+1-2324412335";"Poor";"FALSE";"Sales";"Florida"
"EMP1574";"Bob";"Davis";"35";"Pending";"2023-06-10";114302.51;"bob.davis@example.com";"+1-1328507250";"Poor";"FALSE";"Finance";"New York"
"EMP1575";"Alice";"Miller";"35";"Inactive";"2021-06-09";87816.61;"alice.miller@example.com";"+1-7863767315";"Poor";"FALSE";"Finance";"Texas"
"EMP1576";"Frank";"Jones";"";"Inactive";"2020-03-30";70750.38;"frank.jones@example.com";"+1-2526546967";"Poor";"FALSE";"Sales";"Florida"
"EMP1577";"Frank";"Miller";"";"Active";"2024-05-02";0.0;"frank.miller@example.com";"+1-1579039234";"Excellent";"TRUE";"Cloud Tech";"Texas"
"EMP1578";"Bob";"Johnson";"30";"Active";"2024-11-06";97978.36;"bob.johnson@example.com";"+1-5580996131";"Poor";"TRUE";"DevOps";"Nevada"
"EMP1579";"David";"Johnson";"";"Inactive";"2023-08-17";107172.8;"david.johnson@example.com";"+1-7303461561";"Excellent";"TRUE";"DevOps";"Nevada"
"EMP1580";"Charlie";"Miller";"25";"Inactive";"2020-03-18";56126.46;"charlie.miller@example.com";"+1-6244670461";"Poor";"TRUE";"Finance";"Nevada"
"EMP1581";"Eva";"Smith";"";"Active";"2021-06-13";78534.29;"eva.smith@example.com";"+1-2681715159";"Average";"TRUE";"Cloud Tech";"Illinois"
"EMP1582";"Grace";"Brown";"40";"Inactive";"2023-10-10";0.0;"grace.brown@example.com";"+1-2529867075";"Good";"FALSE";"HR";"Texas"
"EMP1583";"Bob";"Johnson";"";"Active";"2022-01-02";114963.34;"bob.johnson@example.com";"+1-6046419784";"Excellent";"FALSE";"Cloud Tech";"Nevada"
"EMP1584";"Eva";"Miller";"";"Inactive";"2022-02-20";77657.93;"eva.miller@example.com";"+1-7585126860";"Poor";"FALSE";"Cloud Tech";"California"
"EMP1585";"Heidi";"Davis";"30";"Active";"2024-03-09";77369.48;"heidi.davis@example.com";"+1-2059438975";"Average";"FALSE";"Sales";"New York"
"EMP1586";"Eva";"Miller";"30";"Pending";"2023-08-19";76119.14;"eva.miller@example.com";"+1-740177508";"Good";"FALSE";"HR";"Nevada"
"EMP1587";"Charlie";"Williams";"25";"Pending";"2023-05-06";77585.72;"charlie.williams@example.com";"+1-5465408423";"Excellent";"FALSE";"Cloud Tech";"Texas"
"EMP1588";"Bob";"Brown";"35";"Pending";"2024-01-26";74069.62;"bob.brown@example.com";"+1-5607540914";"Good";"FALSE";"Admin";"Nevada"
"EMP1589";"Charlie";"Jones";"30";"Pending";"2024-09-05";67691.92;"charlie.jones@example.com";"+1-863218121";"Average";"TRUE";"Admin";"New York"
"EMP1590";"Alice";"Smith";"";"Pending";"2020-05-29";70345.69;"alice.smith@example.com";"+1-7645793896";"Excellent";"TRUE";"Finance";"Nevada"
"EMP1591";"Bob";"Garcia";"30";"Inactive";"2021-11-08";74999.69;"bob.garcia@example.com";"+1-155029167";"Good";"TRUE";"DevOps";"Illinois"
"EMP1592";"David";"Jones";"25";"Active";"2021-01-31";72245.02;"david.jones@example.com";"+1-1546602415";"Poor";"TRUE";"HR";"Illinois"
"EMP1593";"Eva";"Brown";"";"Pending";"2022-01-16";106538.98;"eva.brown@example.com";"+1-1394498829";"Excellent";"FALSE";"Admin";"Illinois"
"EMP1594";"Charlie";"Brown";"25";"Active";"2023-12-29";101787.14;"charlie.brown@example.com";"+1-5973642479";"Good";"FALSE";"HR";"New York"
"EMP1595";"Frank";"Brown";"30";"Inactive";"2024-12-02";83596.78;"frank.brown@example.com";"+1-9624406305";"Average";"FALSE";"DevOps";"Nevada"
"EMP1596";"Eva";"Jones";"40";"Active";"2023-08-15";92463.94;"eva.jones@example.com";"+1-2447951329";"Average";"TRUE";"Sales";"Texas"
"EMP1597";"Charlie";"Davis";"";"Pending";"2024-12-20";93863.32;"charlie.davis@example.com";"+1-5319497968";"Excellent";"FALSE";"Admin";"California"
"EMP1598";"Alice";"Brown";"";"Pending";"2023-03-31";78359.41;"alice.brown@example.com";"+1-5867805554";"Good";"FALSE";"DevOps";"Texas"
"EMP1599";"Alice";"Miller";"";"Pending";"2022-08-24";95773.57;"alice.miller@example.com";"+1-7277382645";"Excellent";"FALSE";"HR";"Illinois"
"EMP1600";"Grace";"Jones";"30";"Inactive";"2020-10-01";82529.08;"grace.jones@example.com";"+1-917851384";"Excellent";"TRUE";"Sales";"Nevada"
"EMP1601";"Grace";"Garcia";"35";"Pending";"2021-05-04";109358.73;"grace.garcia@example.com";"+1-4457702991";"Good";"FALSE";"Sales";"Texas"
"EMP1602";"Charlie";"Brown";"";"Active";"2021-01-01";89645.01;"charlie.brown@example.com";"+1-9596604872";"Good";"TRUE";"Admin";"Florida"
"EMP1603";"Charlie";"Miller";"40";"Active";"2024-04-08";84134.95;"charlie.miller@example.com";"+1-6826911632";"Poor";"TRUE";"HR";"Texas"
"EMP1604";"Frank";"Davis";"30";"Active";"2022-11-26";113540.83;"frank.davis@example.com";"+1-1942268652";"Good";"TRUE";"Cloud Tech";"Nevada"
"EMP1605";"Heidi";"Williams";"40";"Pending";"2021-10-25";57225.75;"heidi.williams@example.com";"+1-6945515887";"Average";"TRUE";"Cloud Tech";"Texas"
"EMP1606";"Eva";"Davis";"35";"Pending";"2020-12-22";76366.17;"eva.davis@example.com";"+1-6367747225";"Excellent";"FALSE";"Sales";"Illinois"
"EMP1607";"Bob";"Garcia";"";"Active";"2022-11-23";78408.95;"bob.garcia@example.com";"+1-4085721695";"Excellent";"TRUE";"HR";"Florida"
"EMP1608";"Frank";"Brown";"40";"Active";"2022-10-24";111742.4;"frank.brown@example.com";"+1-6630932997";"Average";"TRUE";"Finance";"Illinois"
"EMP1609";"David";"Garcia";"25";"Inactive";"2021-03-09";60516.83;"david.garcia@example.com";"+1-1996059328";"Good";"FALSE";"Sales";"Nevada"
"EMP1610";"Bob";"Jones";"30";"Pending";"2020-08-20";83706.17;"bob.jones@example.com";"+1-7150968831";"Average";"FALSE";"Finance";"California"
"EMP1611";"David";"Johnson";"";"Inactive";"2020-02-15";67056.92;"david.johnson@example.com";"+1-7532735240";"Average";"TRUE";"Admin";"Nevada"
"EMP1612";"Charlie";"Brown";"30";"Active";"2024-12-29";90058.85;"charlie.brown@example.com";"+1-397739731";"Poor";"FALSE";"DevOps";"Illinois"
"EMP1613";"Eva";"Johnson";"30";"Pending";"2023-02-28";94633.59;"eva.johnson@example.com";"+1-7819523709";"Average";"TRUE";"Sales";"Florida"
"EMP1614";"Eva";"Miller";"25";"Pending";"2022-08-23";110711.17;"eva.miller@example.com";"+1-687616480";"Excellent";"TRUE";"Admin";"Florida"
"EMP1615";"Grace";"Williams";"";"Active";"2023-06-30";96175.41;"grace.williams@example.com";"+1-9807704604";"Average";"TRUE";"Admin";"Illinois"
"EMP1616";"Frank";"Smith";"40";"Active";"2021-04-15";76474.79;"frank.smith@example.com";"+1-6876112490";"Excellent";"TRUE";"Sales";"Illinois"
"EMP1617";"Alice";"Garcia";"30";"Pending";"2022-05-09";107855.99;"alice.garcia@example.com";"+1-2565237340";"Excellent";"FALSE";"Sales";"Illinois"
"EMP1618";"Charlie";"Davis";"40";"Active";"2024-12-02";104870.78;"charlie.davis@example.com";"+1-5177345474";"Excellent";"TRUE";"Sales";"Illinois"
"EMP1619";"Bob";"Williams";"25";"Active";"2023-05-20";0.0;"bob.williams@example.com";"+1-7494902283";"Good";"FALSE";"Finance";"Nevada"
"EMP1620";"Grace";"Brown";"";"Active";"2023-11-29";87087.16;"grace.brown@example.com";"+1-359544293";"Poor";"FALSE";"Finance";"California"
"EMP1621";"Heidi";"Johnson";"40";"Pending";"2024-04-08";108603.34;"heidi.johnson@example.com";"+1-7742229463";"Excellent";"FALSE";"HR";"Illinois"
"EMP1622";"Grace";"Davis";"30";"Active";"2024-10-25";55867.23;"grace.davis@example.com";"+1-3039429044";"Excellent";"FALSE";"HR";"Florida"
"EMP1623";"Grace";"Johnson";"35";"Pending";"2024-03-02";105259.57;"grace.johnson@example.com";"+1-8867925297";"Good";"TRUE";"Admin";"Texas"
"EMP1624";"Bob";"Jones";"";"Pending";"2021-02-24";98143.67;"bob.jones@example.com";"+1-5856728726";"Excellent";"FALSE";"Cloud Tech";"Florida"
"EMP1625";"Frank";"Johnson";"25";"Pending";"2023-04-13";67754.29;"frank.johnson@example.com";"+1-6015343323";"Average";"TRUE";"Admin";"Florida"
"EMP1626";"Grace";"Jones";"";"Inactive";"2023-10-25";77821.79;"grace.jones@example.com";"+1-9135779082";"Average";"FALSE";"HR";"Illinois"
"EMP1627";"Heidi";"Miller";"30";"Pending";"2022-09-17";67764.44;"heidi.miller@example.com";"+1-3506158147";"Poor";"FALSE";"HR";"Illinois"
"EMP1628";"Frank";"Davis";"40";"Pending";"2020-08-31";102346.99;"frank.davis@example.com";"+1-8810798333";"Excellent";"TRUE";"DevOps";"New York"
"EMP1629";"Charlie";"Davis";"25";"Inactive";"2024-05-28";73690.65;"charlie.davis@example.com";"+1-2337209483";"Good";"TRUE";"Admin";"Illinois"
"EMP1630";"Alice";"Smith";"30";"Active";"2024-07-05";56376.2;"alice.smith@example.com";"+1-1312840332";"Average";"TRUE";"Finance";"Nevada"
"EMP1631";"Grace";"Brown";"25";"Active";"2022-01-29";55602.78;"grace.brown@example.com";"+1-9977180512";"Good";"FALSE";"Cloud Tech";"California"
"EMP1632";"Grace";"Jones";"40";"Pending";"2021-08-09";99812.41;"grace.jones@example.com";"+1-7171731892";"Good";"FALSE";"Sales";"Nevada"
"EMP1633";"Charlie";"Smith";"40";"Active";"2024-10-07";95981.9;"charlie.smith@example.com";"+1-9749096172";"Average";"TRUE";"Finance";"Texas"
"EMP1634";"Eva";"Johnson";"30";"Pending";"2022-11-22";98891.48;"eva.johnson@example.com";"+1-9970469471";"Good";"TRUE";"Cloud Tech";"Illinois"
"EMP1635";"Alice";"Johnson";"35";"Active";"2020-11-18";56079.0;"alice.johnson@example.com";"+1-5878444834";"Average";"TRUE";"Admin";"Nevada"
"EMP1636";"Grace";"Smith";"35";"Inactive";"2023-04-15";0.0;"grace.smith@example.com";"+1-4884712704";"Good";"TRUE";"DevOps";"Florida"
"EMP1637";"Bob";"Davis";"25";"Pending";"2024-08-26";89137.97;"bob.davis@example.com";"+1-8772216416";"Average";"FALSE";"Sales";"California"
"EMP1638";"Frank";"Johnson";"35";"Active";"2022-07-20";115079.97;"frank.johnson@example.com";"+1-5823133483";"Excellent";"TRUE";"Admin";"Illinois"
"EMP1639";"Eva";"Garcia";"30";"Active";"2023-02-18";55067.02;"eva.garcia@example.com";"+1-5871493924";"Poor";"TRUE";"Finance";"Illinois"
"EMP1640";"Bob";"Miller";"";"Pending";"2021-05-27";98593.43;"bob.miller@example.com";"+1-2362292586";"Average";"TRUE";"HR";"Illinois"
"EMP1641";"Heidi";"Miller";"30";"Pending";"2022-08-01";112756.67;"heidi.miller@example.com";"+1-9643474523";"Average";"TRUE";"HR";"Florida"
"EMP1642";"Heidi";"Garcia";"25";"Inactive";"2023-07-21";105205.92;"heidi.garcia@example.com";"+1-5557469659";"Poor";"FALSE";"HR";"Texas"
"EMP1643";"David";"Smith";"35";"Pending";"2023-01-02";50680.62;"david.smith@example.com";"+1-6065274032";"Average";"TRUE";"Finance";"California"
"EMP1644";"David";"Garcia";"35";"Pending";"2024-03-13";107475.23;"david.garcia@example.com";"+1-4450566587";"Average";"FALSE";"Cloud Tech";"Florida"
"EMP1645";"Charlie";"Jones";"40";"Active";"2023-03-20";68835.3;"charlie.jones@example.com";"+1-3398741131";"Good";"TRUE";"HR";"California"
"EMP1646";"David";"Jones";"40";"Active";"2024-02-15";66943.96;"david.jones@example.com";"+1-5797067348";"Poor";"TRUE";"DevOps";"New York"
"EMP1647";"David";"Smith";"30";"Inactive";"2020-11-15";104525.69;"david.smith@example.com";"+1-9601054856";"Excellent";"FALSE";"Admin";"Illinois"
"EMP1648";"Bob";"Garcia";"40";"Pending";"2020-03-27";109360.74;"bob.garcia@example.com";"+1-4172156228";"Average";"TRUE";"Sales";"Texas"
"EMP1649";"Frank";"Jones";"40";"Inactive";"2021-01-09";118907.63;"frank.jones@example.com";"+1-4938173597";"Poor";"FALSE";"Sales";"California"
"EMP1650";"Eva";"Davis";"40";"Active";"2020-04-20";86801.48;"eva.davis@example.com";"+1-4884021556";"Good";"FALSE";"Admin";"Illinois"
"EMP1651";"Alice";"Garcia";"";"Pending";"2024-05-08";62236.03;"alice.garcia@example.com";"+1-3257375533";"Excellent";"TRUE";"HR";"Florida"
"EMP1652";"Heidi";"Davis";"35";"Active";"2023-10-12";64752.67;"heidi.davis@example.com";"+1-4902166669";"Poor";"FALSE";"DevOps";"Texas"
"EMP1653";"Frank";"Jones";"35";"Active";"2023-01-28";68399.43;"frank.jones@example.com";"+1-8085096084";"Excellent";"FALSE";"Sales";"California"
"EMP1654";"Frank";"Miller";"35";"Inactive";"2021-03-07";79336.51;"frank.miller@example.com";"+1-8749511917";"Excellent";"FALSE";"Admin";"Florida"
"EMP1655";"Frank";"Jones";"40";"Active";"2023-03-16";59179.74;"frank.jones@example.com";"+1-1828197930";"Excellent";"FALSE";"HR";"Florida"
"EMP1656";"David";"Davis";"25";"Active";"2023-02-11";80255.31;"david.davis@example.com";"+1-6477251294";"Average";"FALSE";"DevOps";"California"
"EMP1657";"Charlie";"Williams";"30";"Active";"2022-05-13";84971.85;"charlie.williams@example.com";"+1-7860694095";"Average";"FALSE";"Finance";"Texas"
"EMP1658";"Frank";"Brown";"40";"Pending";"2024-10-24";89748.42;"frank.brown@example.com";"+1-35624394";"Good";"FALSE";"HR";"California"
"EMP1659";"Charlie";"Johnson";"25";"Inactive";"2024-09-14";94090.35;"charlie.johnson@example.com";"+1-8739592322";"Good";"FALSE";"Admin";"California"
"EMP1660";"Frank";"Garcia";"35";"Pending";"2023-02-15";115229.12;"frank.garcia@example.com";"+1-4210890284";"Poor";"TRUE";"HR";"California"
"EMP1661";"Alice";"Williams";"40";"Pending";"2023-05-25";63927.07;"alice.williams@example.com";"+1-1553334263";"Good";"TRUE";"Cloud Tech";"California"
"EMP1662";"Charlie";"Jones";"35";"Pending";"2022-11-11";84124.56;"charlie.jones@example.com";"+1-3350271606";"Excellent";"FALSE";"HR";"California"
"EMP1663";"Bob";"Miller";"40";"Inactive";"2023-07-17";116961.61;"bob.miller@example.com";"+1-3607763368";"Excellent";"TRUE";"Sales";"California"
"EMP1664";"Frank";"Smith";"40";"Pending";"2022-04-08";109423.05;"frank.smith@example.com";"+1-1128981230";"Average";"FALSE";"DevOps";"Illinois"
"EMP1665";"Charlie";"Jones";"35";"Inactive";"2023-08-30";70394.94;"charlie.jones@example.com";"+1-7955633184";"Excellent";"FALSE";"Admin";"California"
"EMP1666";"Grace";"Miller";"35";"Pending";"2023-04-17";86465.5;"grace.miller@example.com";"+1-7481700665";"Poor";"TRUE";"Finance";"California"
"EMP1667";"Charlie";"Brown";"30";"Pending";"2021-04-25";96341.58;"charlie.brown@example.com";"+1-1554164315";"Excellent";"FALSE";"Cloud Tech";"New York"
"EMP1668";"Bob";"Jones";"30";"Active";"2020-07-14";54465.47;"bob.jones@example.com";"+1-7045023289";"Excellent";"FALSE";"Admin";"Florida"
"EMP1669";"Alice";"Davis";"25";"Active";"2020-07-31";68371.66;"alice.davis@example.com";"+1-2822700933";"Poor";"FALSE";"Finance";"Illinois"
"EMP1670";"Grace";"Smith";"35";"Pending";"2021-08-04";81021.23;"grace.smith@example.com";"+1-5962622821";"Good";"FALSE";"Admin";"New York"
"EMP1671";"Charlie";"Miller";"25";"Inactive";"2024-10-28";114069.07;"charlie.miller@example.com";"+1-5120734653";"Good";"TRUE";"Cloud Tech";"Nevada"
"EMP1672";"Heidi";"Miller";"";"Inactive";"2020-10-03";117867.96;"heidi.miller@example.com";"+1-9500507025";"Poor";"FALSE";"HR";"Illinois"
"EMP1673";"Charlie";"Miller";"";"Pending";"2024-03-13";94509.58;"charlie.miller@example.com";"+1-869822104";"Average";"FALSE";"Sales";"Florida"
"EMP1674";"Eva";"Brown";"35";"Active";"2024-07-06";56268.78;"eva.brown@example.com";"+1-3161177686";"Excellent";"FALSE";"Finance";"Illinois"
"EMP1675";"Grace";"Jones";"35";"Active";"2020-01-01";86632.14;"grace.jones@example.com";"+1-2904774257";"Poor";"TRUE";"Admin";"California"
"EMP1676";"Charlie";"Brown";"35";"Pending";"2020-01-18";98143.9;"charlie.brown@example.com";"+1-5917793237";"Excellent";"FALSE";"HR";"Florida"
"EMP1677";"Heidi";"Garcia";"35";"Inactive";"2023-05-07";0.0;"heidi.garcia@example.com";"+1-2231164912";"Average";"TRUE";"Cloud Tech";"Florida"
"EMP1678";"Frank";"Johnson";"30";"Inactive";"2022-03-19";67492.73;"frank.johnson@example.com";"+1-3424579888";"Excellent";"TRUE";"Finance";"Illinois"
"EMP1679";"Grace";"Johnson";"40";"Active";"2022-05-14";93772.61;"grace.johnson@example.com";"+1-4256529059";"Poor";"FALSE";"Admin";"California"
"EMP1680";"Eva";"Garcia";"35";"Pending";"2024-07-14";68817.54;"eva.garcia@example.com";"+1-3202032649";"Excellent";"FALSE";"DevOps";"Nevada"
"EMP1681";"Bob";"Jones";"30";"Active";"2023-07-28";81874.01;"bob.jones@example.com";"+1-9775396736";"Good";"TRUE";"Admin";"California"
"EMP1682";"Heidi";"Davis";"30";"Active";"2020-04-11";117880.14;"heidi.davis@example.com";"+1-9487148551";"Average";"FALSE";"HR";"Texas"
"EMP1683";"Bob";"Brown";"35";"Pending";"2022-06-16";100897.49;"bob.brown@example.com";"+1-4578715840";"Average";"TRUE";"HR";"New York"
"EMP1684";"Charlie";"Smith";"25";"Inactive";"2022-05-10";71810.37;"charlie.smith@example.com";"+1-5608213710";"Average";"TRUE";"Finance";"New York"
"EMP1685";"Frank";"Miller";"40";"Inactive";"2020-06-13";109048.24;"frank.miller@example.com";"+1-8425476817";"Poor";"FALSE";"DevOps";"Texas"
"EMP1686";"Alice";"Miller";"35";"Pending";"2022-08-20";62712.26;"alice.miller@example.com";"+1-2683230357";"Average";"FALSE";"Finance";"Texas"
"EMP1687";"Eva";"Jones";"40";"Pending";"2021-05-24";76935.85;"eva.jones@example.com";"+1-9298808582";"Good";"TRUE";"Cloud Tech";"Texas"
"EMP1688";"David";"Davis";"25";"Pending";"2024-04-27";56577.22;"david.davis@example.com";"+1-8252129327";"Poor";"TRUE";"Admin";"Florida"
"EMP1689";"David";"Johnson";"40";"Inactive";"2021-10-23";61102.8;"david.johnson@example.com";"+1-9634064685";"Good";"TRUE";"Finance";"Nevada"
"EMP1690";"Bob";"Johnson";"35";"Inactive";"2021-02-10";75229.87;"bob.johnson@example.com";"+1-7752401483";"Excellent";"TRUE";"Finance";"Nevada"
